2019-04-22T00:21:12.292 ,CyclicGen_main ,<module> ,INFO ,train_dir: ./train_dir
2019-04-22T06:08:25.195 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: ucf101_interp_ours/11/frame_01_2019-04-22T082112_model.ckpt-28069.png
2019-04-22T06:08:25.195 ,CyclicGen_main ,test ,INFO ,id: 13 | UCF_index: 1101
2019-04-22T06:08:25.264 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: ucf101_interp_ours/1101/frame_01_2019-04-22T082112_model.ckpt-28069.png
2019-04-22T06:08:25.264 ,CyclicGen_main ,test ,INFO ,id: 14 | UCF_index: 111
2019-04-22T06:08:25.340 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: ucf101_interp_ours/111/frame_01_2019-04-22T082112_model.ckpt-28069.png
2019-04-22T06:08:25.340 ,CyclicGen_main ,test ,INFO ,id: 15 | UCF_index: 1111
2019-04-22T06:08:25.408 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: ucf101_interp_ours/1111/frame_01_2019-04-22T082112_model.ckpt-28069.png
2019-04-22T06:08:25.408 ,CyclicGen_main ,test ,INFO ,id: 16 | UCF_index: 1121
2019-04-22T06:08:25.527 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: ucf101_interp_ours/1121/frame_01_2019-04-22T082112_model.ckpt-28069.png
2019-04-22T06:08:25.527 ,CyclicGen_main ,test ,INFO ,id: 17 | UCF_index: 1131
2019-04-22T06:08:25.599 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: ucf101_interp_ours/1131/frame_01_2019-04-22T082112_model.ckpt-28069.png
2019-04-22T06:08:25.600 ,CyclicGen_main ,test ,INFO ,id: 18 | UCF_index: 1141
2019-04-22T06:08:25.668 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: ucf101_interp_ours/1141/frame_01_2019-04-22T082112_model.ckpt-28069.png
2019-04-22T06:08:25.668 ,CyclicGen_main ,test ,INFO ,id: 19 | UCF_index: 1151
2019-04-22T06:08:25.745 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: ucf101_interp_ours/1151/frame_01_2019-04-22T082112_model.ckpt-28069.png
2019-04-22T06:08:25.745 ,CyclicGen_main ,test ,INFO ,id: 20 | UCF_index: 1161
2019-04-22T06:08:25.814 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: ucf101_interp_ours/1161/frame_01_2019-04-22T082112_model.ckpt-28069.png
2019-04-22T06:08:25.814 ,CyclicGen_main ,test ,INFO ,id: 21 | UCF_index: 1171
2019-04-22T06:08:25.883 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: ucf101_interp_ours/1171/frame_01_2019-04-22T082112_model.ckpt-28069.png
2019-04-22T06:08:25.883 ,CyclicGen_main ,test ,INFO ,id: 22 | UCF_index: 1181
2019-04-22T06:08:25.961 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: ucf101_interp_ours/1181/frame_01_2019-04-22T082112_model.ckpt-28069.png
2019-04-22T06:08:25.962 ,CyclicGen_main ,test ,INFO ,id: 23 | UCF_index: 1191
2019-04-22T06:08:26.027 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: ucf101_interp_ours/1191/frame_01_2019-04-22T082112_model.ckpt-28069.png
2019-04-22T06:08:26.027 ,CyclicGen_main ,test ,INFO ,id: 24 | UCF_index: 1201
2019-04-22T06:08:26.097 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: ucf101_interp_ours/1201/frame_01_2019-04-22T082112_model.ckpt-28069.png
2019-04-22T06:08:26.097 ,CyclicGen_main ,test ,INFO ,id: 25 | UCF_index: 121
2019-04-22T06:08:26.158 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: ucf101_interp_ours/121/frame_01_2019-04-22T082112_model.ckpt-28069.png
2019-04-22T06:08:26.158 ,CyclicGen_main ,test ,INFO ,id: 26 | UCF_index: 1211
2019-04-22T06:08:26.241 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: ucf101_interp_ours/1211/frame_01_2019-04-22T082112_model.ckpt-28069.png
2019-04-22T06:08:26.241 ,CyclicGen_main ,test ,INFO ,id: 27 | UCF_index: 1221
2019-04-22T06:08:26.330 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: ucf101_interp_ours/1221/frame_01_2019-04-22T082112_model.ckpt-28069.png
2019-04-22T06:08:26.330 ,CyclicGen_main ,test ,INFO ,id: 28 | UCF_index: 1231
2019-04-22T06:08:26.401 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: ucf101_interp_ours/1231/frame_01_2019-04-22T082112_model.ckpt-28069.png
2019-04-22T06:08:26.401 ,CyclicGen_main ,test ,INFO ,id: 29 | UCF_index: 1241
2019-04-22T06:08:26.466 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: ucf101_interp_ours/1241/frame_01_2019-04-22T082112_model.ckpt-28069.png
2019-04-22T06:08:26.466 ,CyclicGen_main ,test ,INFO ,id: 30 | UCF_index: 1251
2019-04-22T06:08:26.540 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: ucf101_interp_ours/1251/frame_01_2019-04-22T082112_model.ckpt-28069.png
2019-04-22T06:08:26.541 ,CyclicGen_main ,test ,INFO ,id: 31 | UCF_index: 1261
2019-04-22T06:08:26.617 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: ucf101_interp_ours/1261/frame_01_2019-04-22T082112_model.ckpt-28069.png
2019-04-22T06:08:26.617 ,CyclicGen_main ,test ,INFO ,id: 32 | UCF_index: 1271
2019-04-22T06:08:26.694 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: ucf101_interp_ours/1271/frame_01_2019-04-22T082112_model.ckpt-28069.png
2019-04-22T06:08:26.694 ,CyclicGen_main ,test ,INFO ,id: 33 | UCF_index: 1281
2019-04-22T06:08:26.759 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: ucf101_interp_ours/1281/frame_01_2019-04-22T082112_model.ckpt-28069.png
2019-04-22T06:08:26.759 ,CyclicGen_main ,test ,INFO ,id: 34 | UCF_index: 1291
2019-04-22T06:08:26.822 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: ucf101_interp_ours/1291/frame_01_2019-04-22T082112_model.ckpt-28069.png
2019-04-22T06:08:26.822 ,CyclicGen_main ,test ,INFO ,id: 35 | UCF_index: 1301
2019-04-22T06:08:26.881 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: ucf101_interp_ours/1301/frame_01_2019-04-22T082112_model.ckpt-28069.png
2019-04-22T06:08:26.882 ,CyclicGen_main ,test ,INFO ,id: 36 | UCF_index: 131
2019-04-22T06:08:26.950 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: ucf101_interp_ours/131/frame_01_2019-04-22T082112_model.ckpt-28069.png
2019-04-22T06:08:26.950 ,CyclicGen_main ,test ,INFO ,id: 37 | UCF_index: 1311
2019-04-22T06:08:27.015 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: ucf101_interp_ours/1311/frame_01_2019-04-22T082112_model.ckpt-28069.png
2019-04-22T06:08:27.016 ,CyclicGen_main ,test ,INFO ,id: 38 | UCF_index: 1321
2019-04-22T06:08:27.074 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: ucf101_interp_ours/1321/frame_01_2019-04-22T082112_model.ckpt-28069.png
2019-04-22T06:08:27.074 ,CyclicGen_main ,test ,INFO ,id: 39 | UCF_index: 1331
2019-04-22T06:08:27.135 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: ucf101_interp_ours/1331/frame_01_2019-04-22T082112_model.ckpt-28069.png
2019-04-22T06:08:27.135 ,CyclicGen_main ,test ,INFO ,id: 40 | UCF_index: 1341
2019-04-22T06:08:27.186 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: ucf101_interp_ours/1341/frame_01_2019-04-22T082112_model.ckpt-28069.png
2019-04-22T06:08:27.186 ,CyclicGen_main ,test ,INFO ,id: 41 | UCF_index: 1351
2019-04-22T06:08:27.258 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: ucf101_interp_ours/1351/frame_01_2019-04-22T082112_model.ckpt-28069.png
2019-04-22T06:08:27.258 ,CyclicGen_main ,test ,INFO ,id: 42 | UCF_index: 1361
2019-04-22T06:08:27.319 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: ucf101_interp_ours/1361/frame_01_2019-04-22T082112_model.ckpt-28069.png
2019-04-22T06:08:27.320 ,CyclicGen_main ,test ,INFO ,id: 43 | UCF_index: 1371
2019-04-22T06:08:27.383 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: ucf101_interp_ours/1371/frame_01_2019-04-22T082112_model.ckpt-28069.png
2019-04-22T06:08:27.383 ,CyclicGen_main ,test ,INFO ,id: 44 | UCF_index: 1381
2019-04-22T06:08:27.445 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: ucf101_interp_ours/1381/frame_01_2019-04-22T082112_model.ckpt-28069.png
2019-04-22T06:08:27.446 ,CyclicGen_main ,test ,INFO ,id: 45 | UCF_index: 1391
2019-04-22T06:08:27.511 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: ucf101_interp_ours/1391/frame_01_2019-04-22T082112_model.ckpt-28069.png
2019-04-22T06:08:27.511 ,CyclicGen_main ,test ,INFO ,id: 46 | UCF_index: 1401
2019-04-22T06:08:27.583 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: ucf101_interp_ours/1401/frame_01_2019-04-22T082112_model.ckpt-28069.png
2019-04-22T06:08:27.583 ,CyclicGen_main ,test ,INFO ,id: 47 | UCF_index: 141
2019-04-22T06:08:27.652 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: ucf101_interp_ours/141/frame_01_2019-04-22T082112_model.ckpt-28069.png
2019-04-22T06:08:27.652 ,CyclicGen_main ,test ,INFO ,id: 48 | UCF_index: 1411
2019-04-22T06:08:27.716 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: ucf101_interp_ours/1411/frame_01_2019-04-22T082112_model.ckpt-28069.png
2019-04-22T06:08:27.716 ,CyclicGen_main ,test ,INFO ,id: 49 | UCF_index: 1421
2019-04-22T06:08:27.782 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: ucf101_interp_ours/1421/frame_01_2019-04-22T082112_model.ckpt-28069.png
2019-04-22T06:08:27.782 ,CyclicGen_main ,test ,INFO ,id: 50 | UCF_index: 1431
2019-04-22T06:08:27.845 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: ucf101_interp_ours/1431/frame_01_2019-04-22T082112_model.ckpt-28069.png
2019-04-22T06:08:27.845 ,CyclicGen_main ,test ,INFO ,id: 51 | UCF_index: 1441
2019-04-22T06:08:27.918 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: ucf101_interp_ours/1441/frame_01_2019-04-22T082112_model.ckpt-28069.png
2019-04-22T06:08:27.919 ,CyclicGen_main ,test ,INFO ,id: 52 | UCF_index: 1451
2019-04-22T06:08:27.988 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: ucf101_interp_ours/1451/frame_01_2019-04-22T082112_model.ckpt-28069.png
2019-04-22T06:08:27.988 ,CyclicGen_main ,test ,INFO ,id: 53 | UCF_index: 1461
2019-04-22T06:08:28.064 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: ucf101_interp_ours/1461/frame_01_2019-04-22T082112_model.ckpt-28069.png
2019-04-22T06:08:28.064 ,CyclicGen_main ,test ,INFO ,id: 54 | UCF_index: 1471
2019-04-22T06:08:28.132 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: ucf101_interp_ours/1471/frame_01_2019-04-22T082112_model.ckpt-28069.png
2019-04-22T06:08:28.133 ,CyclicGen_main ,test ,INFO ,id: 55 | UCF_index: 1481
2019-04-22T06:08:28.198 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: ucf101_interp_ours/1481/frame_01_2019-04-22T082112_model.ckpt-28069.png
2019-04-22T06:08:28.199 ,CyclicGen_main ,test ,INFO ,id: 56 | UCF_index: 1491
2019-04-22T06:08:28.277 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: ucf101_interp_ours/1491/frame_01_2019-04-22T082112_model.ckpt-28069.png
2019-04-22T06:08:28.277 ,CyclicGen_main ,test ,INFO ,id: 57 | UCF_index: 1501
2019-04-22T06:08:28.336 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: ucf101_interp_ours/1501/frame_01_2019-04-22T082112_model.ckpt-28069.png
2019-04-22T06:08:28.336 ,CyclicGen_main ,test ,INFO ,id: 58 | UCF_index: 151
2019-04-22T06:08:28.399 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: ucf101_interp_ours/151/frame_01_2019-04-22T082112_model.ckpt-28069.png
2019-04-22T06:08:28.399 ,CyclicGen_main ,test ,INFO ,id: 59 | UCF_index: 1511
2019-04-22T06:08:28.462 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: ucf101_interp_ours/1511/frame_01_2019-04-22T082112_model.ckpt-28069.png
2019-04-22T06:08:28.463 ,CyclicGen_main ,test ,INFO ,id: 60 | UCF_index: 1521
2019-04-22T06:08:28.528 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: ucf101_interp_ours/1521/frame_01_2019-04-22T082112_model.ckpt-28069.png
2019-04-22T06:08:28.528 ,CyclicGen_main ,test ,INFO ,id: 61 | UCF_index: 1531
2019-04-22T06:08:28.590 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: ucf101_interp_ours/1531/frame_01_2019-04-22T082112_model.ckpt-28069.png
2019-04-22T06:08:28.590 ,CyclicGen_main ,test ,INFO ,id: 62 | UCF_index: 1541
2019-04-22T06:08:28.656 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: ucf101_interp_ours/1541/frame_01_2019-04-22T082112_model.ckpt-28069.png
2019-04-22T06:08:28.656 ,CyclicGen_main ,test ,INFO ,id: 63 | UCF_index: 1551
2019-04-22T06:08:28.746 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: ucf101_interp_ours/1551/frame_01_2019-04-22T082112_model.ckpt-28069.png
2019-04-22T06:08:28.746 ,CyclicGen_main ,test ,INFO ,id: 64 | UCF_index: 1561
2019-04-22T06:08:28.821 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: ucf101_interp_ours/1561/frame_01_2019-04-22T082112_model.ckpt-28069.png
2019-04-22T06:08:28.821 ,CyclicGen_main ,test ,INFO ,id: 65 | UCF_index: 1571
2019-04-22T06:08:28.898 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: ucf101_interp_ours/1571/frame_01_2019-04-22T082112_model.ckpt-28069.png
2019-04-22T06:08:28.898 ,CyclicGen_main ,test ,INFO ,id: 66 | UCF_index: 1581
2019-04-22T06:08:28.980 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: ucf101_interp_ours/1581/frame_01_2019-04-22T082112_model.ckpt-28069.png
2019-04-22T06:08:28.981 ,CyclicGen_main ,test ,INFO ,id: 67 | UCF_index: 1591
2019-04-22T06:08:29.054 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: ucf101_interp_ours/1591/frame_01_2019-04-22T082112_model.ckpt-28069.png
2019-04-22T06:08:29.055 ,CyclicGen_main ,test ,INFO ,id: 68 | UCF_index: 1601
2019-04-22T06:08:29.127 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: ucf101_interp_ours/1601/frame_01_2019-04-22T082112_model.ckpt-28069.png
2019-04-22T06:08:29.127 ,CyclicGen_main ,test ,INFO ,id: 69 | UCF_index: 161
2019-04-22T06:08:29.187 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: ucf101_interp_ours/161/frame_01_2019-04-22T082112_model.ckpt-28069.png
2019-04-22T06:08:29.187 ,CyclicGen_main ,test ,INFO ,id: 70 | UCF_index: 1611
2019-04-22T06:08:29.254 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: ucf101_interp_ours/1611/frame_01_2019-04-22T082112_model.ckpt-28069.png
2019-04-22T06:08:29.255 ,CyclicGen_main ,test ,INFO ,id: 71 | UCF_index: 1621
2019-04-22T06:08:29.305 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: ucf101_interp_ours/1621/frame_01_2019-04-22T082112_model.ckpt-28069.png
2019-04-22T06:08:29.306 ,CyclicGen_main ,test ,INFO ,id: 72 | UCF_index: 1631
2019-04-22T06:08:29.355 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: ucf101_interp_ours/1631/frame_01_2019-04-22T082112_model.ckpt-28069.png
2019-04-22T06:08:29.356 ,CyclicGen_main ,test ,INFO ,id: 73 | UCF_index: 1641
2019-04-22T06:08:29.424 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: ucf101_interp_ours/1641/frame_01_2019-04-22T082112_model.ckpt-28069.png
2019-04-22T06:08:29.424 ,CyclicGen_main ,test ,INFO ,id: 74 | UCF_index: 1651
2019-04-22T06:08:29.487 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: ucf101_interp_ours/1651/frame_01_2019-04-22T082112_model.ckpt-28069.png
2019-04-22T06:08:29.487 ,CyclicGen_main ,test ,INFO ,id: 75 | UCF_index: 1661
2019-04-22T06:08:29.555 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: ucf101_interp_ours/1661/frame_01_2019-04-22T082112_model.ckpt-28069.png
2019-04-22T06:08:29.555 ,CyclicGen_main ,test ,INFO ,id: 76 | UCF_index: 1671
2019-04-22T06:08:29.616 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: ucf101_interp_ours/1671/frame_01_2019-04-22T082112_model.ckpt-28069.png
2019-04-22T06:08:29.616 ,CyclicGen_main ,test ,INFO ,id: 77 | UCF_index: 1681
2019-04-22T06:08:29.689 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: ucf101_interp_ours/1681/frame_01_2019-04-22T082112_model.ckpt-28069.png
2019-04-22T06:08:29.690 ,CyclicGen_main ,test ,INFO ,id: 78 | UCF_index: 1691
2019-04-22T06:08:29.764 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: ucf101_interp_ours/1691/frame_01_2019-04-22T082112_model.ckpt-28069.png
2019-04-22T06:08:29.765 ,CyclicGen_main ,test ,INFO ,id: 79 | UCF_index: 1701
2019-04-22T06:08:29.827 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: ucf101_interp_ours/1701/frame_01_2019-04-22T082112_model.ckpt-28069.png
2019-04-22T06:08:29.828 ,CyclicGen_main ,test ,INFO ,id: 80 | UCF_index: 171
2019-04-22T06:08:29.891 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: ucf101_interp_ours/171/frame_01_2019-04-22T082112_model.ckpt-28069.png
2019-04-22T06:08:29.891 ,CyclicGen_main ,test ,INFO ,id: 81 | UCF_index: 1711
2019-04-22T06:08:29.956 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: ucf101_interp_ours/1711/frame_01_2019-04-22T082112_model.ckpt-28069.png
2019-04-22T06:08:29.956 ,CyclicGen_main ,test ,INFO ,id: 82 | UCF_index: 1721
2019-04-22T06:08:30.021 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: ucf101_interp_ours/1721/frame_01_2019-04-22T082112_model.ckpt-28069.png
2019-04-22T06:08:30.021 ,CyclicGen_main ,test ,INFO ,id: 83 | UCF_index: 1731
2019-04-22T06:08:30.086 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: ucf101_interp_ours/1731/frame_01_2019-04-22T082112_model.ckpt-28069.png
2019-04-22T06:08:30.086 ,CyclicGen_main ,test ,INFO ,id: 84 | UCF_index: 1741
2019-04-22T06:08:30.153 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: ucf101_interp_ours/1741/frame_01_2019-04-22T082112_model.ckpt-28069.png
