2019-04-19T17:22:34.669 ,CyclicGen_main ,<module> ,INFO ,train_dir: ./train_dir
2019-04-19T23:05:52.478 ,CyclicGen_main ,test ,INFO ,id: 0 | UCF_index: 1
2019-04-19T23:05:55.591 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: 
2019-04-19T23:05:55.591 ,CyclicGen_main ,test ,INFO ,id: 1 | UCF_index: 1001
2019-04-19T23:05:55.686 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: 
2019-04-19T23:05:55.686 ,CyclicGen_main ,test ,INFO ,id: 2 | UCF_index: 101
2019-04-19T23:05:55.798 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: 
2019-04-19T23:05:55.799 ,CyclicGen_main ,test ,INFO ,id: 3 | UCF_index: 1011
2019-04-19T23:05:55.890 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: 
2019-04-19T23:05:55.891 ,CyclicGen_main ,test ,INFO ,id: 4 | UCF_index: 1021
2019-04-19T23:05:55.969 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: 
2019-04-19T23:05:55.969 ,CyclicGen_main ,test ,INFO ,id: 5 | UCF_index: 1031
2019-04-19T23:05:56.054 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: 
2019-04-19T23:05:56.055 ,CyclicGen_main ,test ,INFO ,id: 6 | UCF_index: 1041
2019-04-19T23:05:56.139 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: 
2019-04-19T23:05:56.140 ,CyclicGen_main ,test ,INFO ,id: 7 | UCF_index: 1051
2019-04-19T23:05:56.199 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: 
2019-04-19T23:05:56.199 ,CyclicGen_main ,test ,INFO ,id: 8 | UCF_index: 1061
2019-04-19T23:05:56.291 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: 
2019-04-19T23:05:56.291 ,CyclicGen_main ,test ,INFO ,id: 9 | UCF_index: 1071
2019-04-19T23:05:56.384 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: 
2019-04-19T23:05:56.384 ,CyclicGen_main ,test ,INFO ,id: 10 | UCF_index: 1081
2019-04-19T23:05:56.441 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: 
2019-04-19T23:05:56.441 ,CyclicGen_main ,test ,INFO ,id: 11 | UCF_index: 1091
2019-04-19T23:05:56.538 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: 
2019-04-19T23:05:56.538 ,CyclicGen_main ,test ,INFO ,id: 12 | UCF_index: 11
2019-04-19T23:05:56.605 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: 
2019-04-19T23:05:56.605 ,CyclicGen_main ,test ,INFO ,id: 13 | UCF_index: 1101
2019-04-19T23:05:56.686 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: 
2019-04-19T23:05:56.686 ,CyclicGen_main ,test ,INFO ,id: 14 | UCF_index: 111
2019-04-19T23:05:56.775 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: 
2019-04-19T23:05:56.775 ,CyclicGen_main ,test ,INFO ,id: 15 | UCF_index: 1111
2019-04-19T23:05:56.837 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: 
2019-04-19T23:05:56.837 ,CyclicGen_main ,test ,INFO ,id: 16 | UCF_index: 1121
2019-04-19T23:05:56.938 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: 
2019-04-19T23:05:56.938 ,CyclicGen_main ,test ,INFO ,id: 17 | UCF_index: 1131
2019-04-19T23:05:57.012 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: 
2019-04-19T23:05:57.013 ,CyclicGen_main ,test ,INFO ,id: 18 | UCF_index: 1141
2019-04-19T23:05:57.078 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: 
2019-04-19T23:05:57.078 ,CyclicGen_main ,test ,INFO ,id: 19 | UCF_index: 1151
2019-04-19T23:05:57.164 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: 
2019-04-19T23:05:57.164 ,CyclicGen_main ,test ,INFO ,id: 20 | UCF_index: 1161
2019-04-19T23:05:57.228 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: 
2019-04-19T23:05:57.228 ,CyclicGen_main ,test ,INFO ,id: 21 | UCF_index: 1171
2019-04-19T23:05:57.302 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: 
2019-04-19T23:05:57.303 ,CyclicGen_main ,test ,INFO ,id: 22 | UCF_index: 1181
2019-04-19T23:05:57.376 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: 
2019-04-19T23:05:57.376 ,CyclicGen_main ,test ,INFO ,id: 23 | UCF_index: 1191
2019-04-19T23:05:57.464 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: 
2019-04-19T23:05:57.464 ,CyclicGen_main ,test ,INFO ,id: 24 | UCF_index: 1201
2019-04-19T23:05:57.531 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: 
2019-04-19T23:05:57.531 ,CyclicGen_main ,test ,INFO ,id: 25 | UCF_index: 121
2019-04-19T23:05:57.590 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: 
2019-04-19T23:05:57.590 ,CyclicGen_main ,test ,INFO ,id: 26 | UCF_index: 1211
2019-04-19T23:05:57.678 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: 
2019-04-19T23:05:57.678 ,CyclicGen_main ,test ,INFO ,id: 27 | UCF_index: 1221
2019-04-19T23:05:57.773 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: 
2019-04-19T23:05:57.773 ,CyclicGen_main ,test ,INFO ,id: 28 | UCF_index: 1231
2019-04-19T23:05:57.846 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: 
2019-04-19T23:05:57.846 ,CyclicGen_main ,test ,INFO ,id: 29 | UCF_index: 1241
2019-04-19T23:05:57.919 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: 
2019-04-19T23:05:57.919 ,CyclicGen_main ,test ,INFO ,id: 30 | UCF_index: 1251
2019-04-19T23:05:57.991 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: 
2019-04-19T23:05:57.991 ,CyclicGen_main ,test ,INFO ,id: 31 | UCF_index: 1261
2019-04-19T23:05:58.062 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: 
2019-04-19T23:05:58.062 ,CyclicGen_main ,test ,INFO ,id: 32 | UCF_index: 1271
2019-04-19T23:05:58.135 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: 
2019-04-19T23:05:58.135 ,CyclicGen_main ,test ,INFO ,id: 33 | UCF_index: 1281
2019-04-19T23:05:58.202 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: 
2019-04-19T23:05:58.202 ,CyclicGen_main ,test ,INFO ,id: 34 | UCF_index: 1291
2019-04-19T23:05:58.277 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: 
2019-04-19T23:05:58.277 ,CyclicGen_main ,test ,INFO ,id: 35 | UCF_index: 1301
2019-04-19T23:05:58.344 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: 
2019-04-19T23:05:58.344 ,CyclicGen_main ,test ,INFO ,id: 36 | UCF_index: 131
2019-04-19T23:05:58.424 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: 
2019-04-19T23:05:58.425 ,CyclicGen_main ,test ,INFO ,id: 37 | UCF_index: 1311
2019-04-19T23:05:58.501 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: 
2019-04-19T23:05:58.501 ,CyclicGen_main ,test ,INFO ,id: 38 | UCF_index: 1321
2019-04-19T23:05:58.570 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: 
2019-04-19T23:05:58.570 ,CyclicGen_main ,test ,INFO ,id: 39 | UCF_index: 1331
2019-04-19T23:05:58.636 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: 
2019-04-19T23:05:58.636 ,CyclicGen_main ,test ,INFO ,id: 40 | UCF_index: 1341
2019-04-19T23:05:58.690 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: 
2019-04-19T23:05:58.690 ,CyclicGen_main ,test ,INFO ,id: 41 | UCF_index: 1351
2019-04-19T23:05:58.774 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: 
2019-04-19T23:05:58.775 ,CyclicGen_main ,test ,INFO ,id: 42 | UCF_index: 1361
2019-04-19T23:05:58.841 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: 
2019-04-19T23:05:58.841 ,CyclicGen_main ,test ,INFO ,id: 43 | UCF_index: 1371
2019-04-19T23:05:58.913 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: 
2019-04-19T23:05:58.913 ,CyclicGen_main ,test ,INFO ,id: 44 | UCF_index: 1381
2019-04-19T23:05:58.981 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: 
2019-04-19T23:05:58.981 ,CyclicGen_main ,test ,INFO ,id: 45 | UCF_index: 1391
2019-04-19T23:05:59.046 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: 
2019-04-19T23:05:59.046 ,CyclicGen_main ,test ,INFO ,id: 46 | UCF_index: 1401
2019-04-19T23:05:59.125 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: 
2019-04-19T23:05:59.125 ,CyclicGen_main ,test ,INFO ,id: 47 | UCF_index: 141
2019-04-19T23:05:59.192 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: 
2019-04-19T23:05:59.192 ,CyclicGen_main ,test ,INFO ,id: 48 | UCF_index: 1411
2019-04-19T23:05:59.256 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: 
2019-04-19T23:05:59.257 ,CyclicGen_main ,test ,INFO ,id: 49 | UCF_index: 1421
2019-04-19T23:05:59.322 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: 
2019-04-19T23:05:59.322 ,CyclicGen_main ,test ,INFO ,id: 50 | UCF_index: 1431
2019-04-19T23:05:59.389 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: 
2019-04-19T23:05:59.389 ,CyclicGen_main ,test ,INFO ,id: 51 | UCF_index: 1441
2019-04-19T23:05:59.480 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: 
2019-04-19T23:05:59.480 ,CyclicGen_main ,test ,INFO ,id: 52 | UCF_index: 1451
2019-04-19T23:05:59.550 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: 
2019-04-19T23:05:59.550 ,CyclicGen_main ,test ,INFO ,id: 53 | UCF_index: 1461
2019-04-19T23:05:59.642 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: 
2019-04-19T23:05:59.642 ,CyclicGen_main ,test ,INFO ,id: 54 | UCF_index: 1471
2019-04-19T23:05:59.712 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: 
2019-04-19T23:05:59.712 ,CyclicGen_main ,test ,INFO ,id: 55 | UCF_index: 1481
2019-04-19T23:05:59.791 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: 
2019-04-19T23:05:59.791 ,CyclicGen_main ,test ,INFO ,id: 56 | UCF_index: 1491
2019-04-19T23:05:59.889 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: 
2019-04-19T23:05:59.889 ,CyclicGen_main ,test ,INFO ,id: 57 | UCF_index: 1501
2019-04-19T23:05:59.950 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: 
2019-04-19T23:05:59.951 ,CyclicGen_main ,test ,INFO ,id: 58 | UCF_index: 151
2019-04-19T23:06:00.021 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: 
2019-04-19T23:06:00.021 ,CyclicGen_main ,test ,INFO ,id: 59 | UCF_index: 1511
2019-04-19T23:06:00.094 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: 
2019-04-19T23:06:00.095 ,CyclicGen_main ,test ,INFO ,id: 60 | UCF_index: 1521
2019-04-19T23:06:00.163 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: 
2019-04-19T23:06:00.163 ,CyclicGen_main ,test ,INFO ,id: 61 | UCF_index: 1531
2019-04-19T23:06:00.229 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: 
2019-04-19T23:06:00.230 ,CyclicGen_main ,test ,INFO ,id: 62 | UCF_index: 1541
2019-04-19T23:06:00.298 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: 
2019-04-19T23:06:00.298 ,CyclicGen_main ,test ,INFO ,id: 63 | UCF_index: 1551
2019-04-19T23:06:00.381 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: 
2019-04-19T23:06:00.381 ,CyclicGen_main ,test ,INFO ,id: 64 | UCF_index: 1561
2019-04-19T23:06:00.454 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: 
2019-04-19T23:06:00.454 ,CyclicGen_main ,test ,INFO ,id: 65 | UCF_index: 1571
2019-04-19T23:06:00.530 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: 
2019-04-19T23:06:00.530 ,CyclicGen_main ,test ,INFO ,id: 66 | UCF_index: 1581
2019-04-19T23:06:00.614 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: 
2019-04-19T23:06:00.614 ,CyclicGen_main ,test ,INFO ,id: 67 | UCF_index: 1591
2019-04-19T23:06:00.700 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: 
2019-04-19T23:06:00.701 ,CyclicGen_main ,test ,INFO ,id: 68 | UCF_index: 1601
2019-04-19T23:06:00.783 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: 
2019-04-19T23:06:00.859 ,CyclicGen_main ,test ,INFO ,id: 69 | UCF_index: 161
2019-04-19T23:06:00.932 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: 
2019-04-19T23:06:00.932 ,CyclicGen_main ,test ,INFO ,id: 70 | UCF_index: 1611
2019-04-19T23:06:01.005 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: 
2019-04-19T23:06:01.006 ,CyclicGen_main ,test ,INFO ,id: 71 | UCF_index: 1621
2019-04-19T23:06:01.064 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: 
2019-04-19T23:06:01.064 ,CyclicGen_main ,test ,INFO ,id: 72 | UCF_index: 1631
2019-04-19T23:06:01.121 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: 
2019-04-19T23:06:01.121 ,CyclicGen_main ,test ,INFO ,id: 73 | UCF_index: 1641
2019-04-19T23:06:01.203 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: 
2019-04-19T23:06:01.204 ,CyclicGen_main ,test ,INFO ,id: 74 | UCF_index: 1651
2019-04-19T23:06:01.270 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: 
2019-04-19T23:06:01.270 ,CyclicGen_main ,test ,INFO ,id: 75 | UCF_index: 1661
2019-04-19T23:06:01.344 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: 
2019-04-19T23:06:01.344 ,CyclicGen_main ,test ,INFO ,id: 76 | UCF_index: 1671
2019-04-19T23:06:01.411 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: 
2019-04-19T23:06:01.411 ,CyclicGen_main ,test ,INFO ,id: 77 | UCF_index: 1681
2019-04-19T23:06:01.492 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: 
2019-04-19T23:06:01.492 ,CyclicGen_main ,test ,INFO ,id: 78 | UCF_index: 1691
2019-04-19T23:06:01.590 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: 
2019-04-19T23:06:01.590 ,CyclicGen_main ,test ,INFO ,id: 79 | UCF_index: 1701
2019-04-19T23:06:01.661 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: 
2019-04-19T23:06:01.661 ,CyclicGen_main ,test ,INFO ,id: 80 | UCF_index: 171
2019-04-19T23:06:01.739 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: 
2019-04-19T23:06:01.739 ,CyclicGen_main ,test ,INFO ,id: 81 | UCF_index: 1711
2019-04-19T23:06:01.808 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: 
2019-04-19T23:06:01.808 ,CyclicGen_main ,test ,INFO ,id: 82 | UCF_index: 1721
2019-04-19T23:06:01.875 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: 
2019-04-19T23:06:01.875 ,CyclicGen_main ,test ,INFO ,id: 83 | UCF_index: 1731
2019-04-19T23:06:01.963 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: 
2019-04-19T23:06:01.963 ,CyclicGen_main ,test ,INFO ,id: 84 | UCF_index: 1741
2019-04-19T23:06:02.050 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: 
2019-04-19T23:06:02.051 ,CyclicGen_main ,test ,INFO ,id: 85 | UCF_index: 1751
2019-04-19T23:06:02.115 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: 
2019-04-19T23:06:02.115 ,CyclicGen_main ,test ,INFO ,id: 86 | UCF_index: 1761
2019-04-19T23:06:02.194 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: 
2019-04-19T23:06:02.194 ,CyclicGen_main ,test ,INFO ,id: 87 | UCF_index: 1771
2019-04-19T23:06:02.264 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: 
2019-04-19T23:06:02.264 ,CyclicGen_main ,test ,INFO ,id: 88 | UCF_index: 1781
2019-04-19T23:06:02.337 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: 
2019-04-19T23:06:02.337 ,CyclicGen_main ,test ,INFO ,id: 89 | UCF_index: 1791
2019-04-19T23:06:02.402 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: 
2019-04-19T23:06:02.403 ,CyclicGen_main ,test ,INFO ,id: 90 | UCF_index: 1801
2019-04-19T23:06:02.474 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: 
2019-04-19T23:06:02.475 ,CyclicGen_main ,test ,INFO ,id: 91 | UCF_index: 181
2019-04-19T23:06:02.544 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: 
2019-04-19T23:06:02.544 ,CyclicGen_main ,test ,INFO ,id: 92 | UCF_index: 1811
2019-04-19T23:06:02.622 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: 
2019-04-19T23:06:02.623 ,CyclicGen_main ,test ,INFO ,id: 93 | UCF_index: 1821
2019-04-19T23:06:02.700 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: 
2019-04-19T23:06:02.700 ,CyclicGen_main ,test ,INFO ,id: 94 | UCF_index: 1831
2019-04-19T23:06:02.766 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: 
2019-04-19T23:06:02.766 ,CyclicGen_main ,test ,INFO ,id: 95 | UCF_index: 1841
2019-04-19T23:06:02.847 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: 
2019-04-19T23:06:02.847 ,CyclicGen_main ,test ,INFO ,id: 96 | UCF_index: 1851
2019-04-19T23:06:02.921 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: 
2019-04-19T23:06:02.921 ,CyclicGen_main ,test ,INFO ,id: 97 | UCF_index: 1861
2019-04-19T23:06:03.003 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: 
2019-04-19T23:06:03.003 ,CyclicGen_main ,test ,INFO ,id: 98 | UCF_index: 1871
2019-04-19T23:06:03.077 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: 
2019-04-19T23:06:03.077 ,CyclicGen_main ,test ,INFO ,id: 99 | UCF_index: 1881
2019-04-19T23:06:03.161 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: 
2019-04-19T23:06:03.161 ,CyclicGen_main ,test ,INFO ,id: 100 | UCF_index: 1891
2019-04-19T23:06:03.239 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: 
2019-04-19T23:06:03.239 ,CyclicGen_main ,test ,INFO ,id: 101 | UCF_index: 1901
2019-04-19T23:06:03.311 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: 
2019-04-19T23:06:03.311 ,CyclicGen_main ,test ,INFO ,id: 102 | UCF_index: 191
2019-04-19T23:06:03.389 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: 
2019-04-19T23:06:03.389 ,CyclicGen_main ,test ,INFO ,id: 103 | UCF_index: 1911
2019-04-19T23:06:03.460 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: 
2019-04-19T23:06:03.461 ,CyclicGen_main ,test ,INFO ,id: 104 | UCF_index: 1921
2019-04-19T23:06:03.527 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: 
2019-04-19T23:06:03.528 ,CyclicGen_main ,test ,INFO ,id: 105 | UCF_index: 1931
2019-04-19T23:06:03.593 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: 
2019-04-19T23:06:03.593 ,CyclicGen_main ,test ,INFO ,id: 106 | UCF_index: 1941
2019-04-19T23:06:03.683 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: 
2019-04-19T23:06:03.683 ,CyclicGen_main ,test ,INFO ,id: 107 | UCF_index: 1951
2019-04-19T23:06:03.748 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: 
2019-04-19T23:06:03.748 ,CyclicGen_main ,test ,INFO ,id: 108 | UCF_index: 1961
2019-04-19T23:06:03.838 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: 
2019-04-19T23:06:03.838 ,CyclicGen_main ,test ,INFO ,id: 109 | UCF_index: 1971
2019-04-19T23:06:03.925 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: 
2019-04-19T23:06:03.926 ,CyclicGen_main ,test ,INFO ,id: 110 | UCF_index: 1981
2019-04-19T23:06:04.003 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: 
2019-04-19T23:06:04.003 ,CyclicGen_main ,test ,INFO ,id: 111 | UCF_index: 1991
2019-04-19T23:06:04.099 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: 
2019-04-19T23:06:04.100 ,CyclicGen_main ,test ,INFO ,id: 112 | UCF_index: 2001
2019-04-19T23:06:04.172 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: 
2019-04-19T23:06:04.173 ,CyclicGen_main ,test ,INFO ,id: 113 | UCF_index: 201
2019-04-19T23:06:04.240 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: 
2019-04-19T23:06:04.240 ,CyclicGen_main ,test ,INFO ,id: 114 | UCF_index: 2011
2019-04-19T23:06:04.298 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: 
2019-04-19T23:06:04.298 ,CyclicGen_main ,test ,INFO ,id: 115 | UCF_index: 2021
2019-04-19T23:06:04.374 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: 
2019-04-19T23:06:04.374 ,CyclicGen_main ,test ,INFO ,id: 116 | UCF_index: 2031
2019-04-19T23:06:04.453 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: 
2019-04-19T23:06:04.453 ,CyclicGen_main ,test ,INFO ,id: 117 | UCF_index: 2041
2019-04-19T23:06:04.528 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: 
2019-04-19T23:06:04.528 ,CyclicGen_main ,test ,INFO ,id: 118 | UCF_index: 2051
2019-04-19T23:06:04.604 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: 
2019-04-19T23:06:04.604 ,CyclicGen_main ,test ,INFO ,id: 119 | UCF_index: 2061
